session_id,station_name,line,session_date,session_hour,duration_min,data_mb,anonymised_user_token,device_type,os_type,gdpr_consent,retention_flag,data_tier
TFL-0002630,Liverpool Street,Circle,2023-02-06,18,114,30.49,TFL-599047-ANON,Laptop,iOS,Yes,Purged,Public
TFL-0002631,Canary Wharf,Northern,2023-03-06,2,111,49.89,TFL-170336-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0002632,Canary Wharf,Central,2024-08-15,23,103,159.7,TFL-161830-ANON,Laptop,Windows,No,Retain,Internal
TFL-0002633,King's Cross,Circle,2023-02-03,19,108,419.08,TFL-844617-ANON,Mobile,Android,Yes,Retain,Internal
TFL-0002634,King's Cross,Piccadilly,2024-10-10,1,95,128.36,TFL-833772-ANON,Tablet,iOS,No,Purge_Pending,Internal
TFL-0002635,Paddington,Jubilee,2024-08-05,13,27,441.15,TFL-943234-ANON,Laptop,Windows,No,Purged,Internal
TFL-0002636,Canary Wharf,Jubilee,2024-11-09,10,108,119.09,TFL-224557-ANON,Laptop,iOS,No,Purge_Pending,Sensitive
TFL-0002637,Waterloo,Central,2024-04-20,0,37,187.74,TFL-453104-ANON,Tablet,Windows,No,Purge_Pending,Public
TFL-0002638,Canary Wharf,Jubilee,2024-06-24,3,67,45.8,TFL-942416-ANON,Laptop,Android,No,Purge_Pending,Sensitive
TFL-0002639,Stratford,District,2024-06-04,15,37,444.59,TFL-487425-ANON,Laptop,iOS,Yes,Purge_Pending,Public
TFL-0002640,Paddington,Elizabeth,2023-06-13,11,92,10.05,TFL-167351-ANON,Tablet,macOS,Yes,Retain,Public
TFL-0002641,Stratford,Jubilee,2024-08-25,16,90,458.17,TFL-606412-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0002642,Liverpool Street,District,2024-12-04,18,118,148.23,TFL-183466-ANON,Mobile,Windows,No,Purge_Pending,Internal
TFL-0002643,Heathrow T1,Piccadilly,2024-01-22,7,118,118.68,TFL-130638-ANON,Tablet,Windows,No,Purge_Pending,Sensitive
TFL-0002644,King's Cross,District,2023-08-09,19,76,18.95,TFL-357808-ANON,Mobile,Windows,Yes,Retain,Internal
TFL-0002645,Euston,Victoria,2023-07-13,7,57,70.16,TFL-109977-ANON,Mobile,iOS,No,Purged,Public
TFL-0002646,Liverpool Street,Central,2023-11-25,9,67,101.08,TFL-263069-ANON,Mobile,macOS,No,Purged,Public
TFL-0002647,Victoria,Northern,2023-01-01,2,56,220.1,TFL-271708-ANON,Laptop,macOS,Yes,Purged,Sensitive
TFL-0002648,Victoria,Central,2024-11-19,12,2,96.33,TFL-227032-ANON,Tablet,Windows,No,Retain,Public
TFL-0002649,Paddington,Circle,2023-06-03,10,60,434.49,TFL-152814-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0002650,Canary Wharf,District,2024-12-16,1,57,322.36,TFL-758345-ANON,Tablet,Windows,No,Purge_Pending,Internal
TFL-0002651,Liverpool Street,Victoria,2024-08-17,23,83,235.99,TFL-398008-ANON,Tablet,Windows,Yes,Purge_Pending,Public
TFL-0002652,Canary Wharf,Circle,2023-04-04,14,97,85.49,TFL-910494-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0002653,Euston,Piccadilly,2023-07-23,2,49,154.92,TFL-327455-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0002654,Liverpool Street,Elizabeth,2024-12-05,22,39,495.29,TFL-578025-ANON,Laptop,Android,No,Purged,Public
TFL-0002655,Euston,Victoria,2024-07-08,5,66,222.46,TFL-969380-ANON,Laptop,Android,Yes,Retain,Sensitive
TFL-0002656,Victoria,District,2023-03-25,5,77,336.25,TFL-872057-ANON,Tablet,macOS,Yes,Purge_Pending,Sensitive
TFL-0002657,Stratford,Piccadilly,2023-12-09,14,17,63.79,TFL-309137-ANON,Tablet,macOS,No,Purged,Sensitive
TFL-0002658,Euston,Circle,2023-11-25,9,78,298.03,TFL-712480-ANON,Mobile,iOS,No,Retain,Sensitive
TFL-0002659,Waterloo,Piccadilly,2024-01-24,16,76,492.95,TFL-311508-ANON,Mobile,iOS,No,Retain,Public
TFL-0002660,London Bridge,Piccadilly,2024-07-08,15,51,426.78,TFL-263978-ANON,Tablet,Windows,Yes,Purged,Sensitive
TFL-0002661,Waterloo,Jubilee,2023-10-30,5,79,72.44,TFL-615194-ANON,Mobile,iOS,No,Purge_Pending,Sensitive
TFL-0002662,Paddington,Elizabeth,2023-10-29,14,81,363.05,TFL-790738-ANON,Tablet,iOS,Yes,Retain,Internal
TFL-0002663,Waterloo,District,2023-02-23,8,87,54.33,TFL-690007-ANON,Tablet,Android,No,Purge_Pending,Sensitive
TFL-0002664,Waterloo,Victoria,2023-03-18,5,112,371.93,TFL-747216-ANON,Tablet,macOS,No,Retain,Sensitive
TFL-0002665,Euston,Northern,2023-09-10,10,54,260.28,TFL-880542-ANON,Laptop,Windows,No,Purge_Pending,Internal
TFL-0002666,London Bridge,Central,2023-02-17,8,21,130.65,TFL-780290-ANON,Mobile,Windows,No,Purge_Pending,Public
TFL-0002667,Stratford,Piccadilly,2023-02-01,6,19,419.75,TFL-744830-ANON,Laptop,Android,No,Purge_Pending,Internal
TFL-0002668,Stratford,District,2023-10-12,17,3,76.22,TFL-924012-ANON,Tablet,Windows,Yes,Purged,Sensitive
TFL-0002669,Victoria,Victoria,2023-04-25,22,37,241.63,TFL-860047-ANON,Laptop,macOS,Yes,Retain,Public
TFL-0002670,Waterloo,Jubilee,2024-01-20,18,76,165.25,TFL-429628-ANON,Tablet,Android,Yes,Purged,Public
TFL-0002671,Victoria,District,2024-04-18,22,65,330.46,TFL-973316-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0002672,Canary Wharf,Victoria,2023-11-01,10,85,107.92,TFL-107200-ANON,Tablet,Windows,No,Purge_Pending,Sensitive
TFL-0002673,Stratford,Jubilee,2023-12-16,2,116,497.37,TFL-316678-ANON,Tablet,Windows,No,Retain,Sensitive
TFL-0002674,King's Cross,Jubilee,2024-06-10,2,55,460.66,TFL-654869-ANON,Mobile,macOS,No,Retain,Public
TFL-0002675,Victoria,Elizabeth,2024-08-27,10,10,426.31,TFL-904861-ANON,Mobile,iOS,Yes,Purge_Pending,Public
TFL-0002676,Victoria,Northern,2023-05-26,1,96,74.63,TFL-816858-ANON,Tablet,iOS,No,Purged,Sensitive
TFL-0002677,Canary Wharf,Northern,2024-10-01,16,51,479.29,TFL-802244-ANON,Mobile,Windows,Yes,Purge_Pending,Public
TFL-0002678,Waterloo,District,2023-11-01,6,86,90.35,TFL-517548-ANON,Mobile,Android,Yes,Purge_Pending,Public
TFL-0002679,Liverpool Street,Elizabeth,2023-10-22,20,67,373.63,TFL-336706-ANON,Mobile,macOS,Yes,Purge_Pending,Public
TFL-0002680,Paddington,Central,2023-07-31,2,49,104.43,TFL-738735-ANON,Mobile,Android,No,Purge_Pending,Public
TFL-0002681,Euston,Jubilee,2023-02-06,8,15,476.86,TFL-767578-ANON,Tablet,iOS,No,Purge_Pending,Sensitive
TFL-0002682,Heathrow T1,District,2023-11-02,0,4,349.94,TFL-799850-ANON,Mobile,iOS,Yes,Purged,Sensitive
TFL-0002683,Heathrow T1,Central,2024-12-29,5,56,344.17,TFL-288201-ANON,Laptop,iOS,No,Purge_Pending,Internal
TFL-0002684,Waterloo,Victoria,2024-07-02,9,12,287.11,TFL-539350-ANON,Tablet,Android,Yes,Retain,Sensitive
TFL-0002685,Heathrow T1,Elizabeth,2024-02-23,14,4,143.25,TFL-565250-ANON,Tablet,iOS,Yes,Purged,Public
TFL-0002686,Victoria,Jubilee,2023-10-30,0,64,323.74,TFL-285383-ANON,Tablet,Android,Yes,Retain,Public
TFL-0002687,Stratford,Circle,2024-09-20,1,16,48.08,TFL-288273-ANON,Laptop,iOS,Yes,Purge_Pending,Public
TFL-0002688,London Bridge,Northern,2024-05-12,23,88,129.74,TFL-339258-ANON,Laptop,iOS,No,Purge_Pending,Public
TFL-0002689,Paddington,Piccadilly,2023-07-24,9,50,156.38,TFL-381575-ANON,Laptop,Windows,Yes,Purge_Pending,Sensitive
TFL-0002690,Euston,District,2023-09-27,13,90,362.91,TFL-668485-ANON,Laptop,Windows,No,Purge_Pending,Sensitive
TFL-0002691,London Bridge,Northern,2024-05-30,22,116,269.42,TFL-571960-ANON,Tablet,iOS,Yes,Retain,Internal
TFL-0002692,Paddington,Central,2023-01-05,17,38,110.7,TFL-377196-ANON,Mobile,macOS,Yes,Purge_Pending,Sensitive
TFL-0002693,London Bridge,Piccadilly,2024-12-06,10,7,260.93,TFL-246202-ANON,Tablet,macOS,No,Purged,Internal
TFL-0002694,Waterloo,District,2024-06-13,5,5,156.35,TFL-331211-ANON,Tablet,Android,Yes,Purge_Pending,Internal
TFL-0002695,Euston,District,2023-07-23,7,2,355.27,TFL-816125-ANON,Tablet,macOS,Yes,Purge_Pending,Sensitive
TFL-0002696,Victoria,Victoria,2023-06-13,22,19,437.56,TFL-786489-ANON,Laptop,iOS,No,Purge_Pending,Public
TFL-0002697,Waterloo,Piccadilly,2024-08-25,10,1,169.58,TFL-129037-ANON,Tablet,Windows,No,Purge_Pending,Sensitive
TFL-0002698,Waterloo,Elizabeth,2023-03-14,23,75,5.43,TFL-965103-ANON,Laptop,macOS,No,Retain,Sensitive
TFL-0002699,Waterloo,Circle,2023-03-05,20,78,282.45,TFL-327219-ANON,Laptop,Windows,No,Purge_Pending,Internal
TFL-0002700,Waterloo,Jubilee,2024-04-25,15,64,433.42,TFL-682439-ANON,Mobile,iOS,No,Purge_Pending,Sensitive
TFL-0002701,King's Cross,Jubilee,2024-11-06,4,34,454.2,TFL-168129-ANON,Tablet,Windows,No,Purge_Pending,Public
TFL-0002702,London Bridge,Victoria,2023-05-12,17,23,77.55,TFL-796879-ANON,Tablet,Windows,No,Retain,Public
TFL-0002703,Waterloo,Central,2024-05-15,0,34,403.95,TFL-545520-ANON,Tablet,macOS,No,Purge_Pending,Internal
TFL-0002704,Waterloo,Piccadilly,2023-10-09,9,26,161.24,TFL-477404-ANON,Laptop,Android,No,Purge_Pending,Public
TFL-0002705,Liverpool Street,District,2024-02-09,2,42,457.95,TFL-838622-ANON,Tablet,macOS,Yes,Purge_Pending,Sensitive
TFL-0002706,Canary Wharf,Circle,2023-02-27,5,87,230.53,TFL-690237-ANON,Laptop,Windows,No,Retain,Public
TFL-0002707,Euston,Circle,2023-05-16,1,37,174.68,TFL-450808-ANON,Mobile,iOS,Yes,Purged,Public
TFL-0002708,Liverpool Street,Elizabeth,2024-03-31,17,117,457.21,TFL-210244-ANON,Laptop,iOS,No,Purge_Pending,Internal
TFL-0002709,Victoria,Jubilee,2023-05-11,13,76,201.77,TFL-797423-ANON,Mobile,macOS,No,Purge_Pending,Internal
TFL-0002710,Euston,District,2023-12-27,13,92,260.1,TFL-116373-ANON,Mobile,Android,No,Purge_Pending,Internal
TFL-0002711,Stratford,Northern,2024-12-01,17,80,478.71,TFL-565034-ANON,Laptop,Windows,No,Purged,Public
TFL-0002712,Liverpool Street,Central,2024-11-08,1,86,180.54,TFL-234645-ANON,Laptop,macOS,No,Purged,Public
TFL-0002713,Stratford,Victoria,2023-07-16,5,49,50.57,TFL-536609-ANON,Tablet,iOS,No,Purged,Sensitive
TFL-0002714,Liverpool Street,Jubilee,2023-06-13,17,120,419.98,TFL-159445-ANON,Mobile,macOS,Yes,Purged,Internal
TFL-0002715,Victoria,Central,2023-04-23,22,91,265.63,TFL-909537-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0002716,Paddington,Piccadilly,2024-09-03,18,46,343.21,TFL-466445-ANON,Tablet,Android,No,Purged,Internal
TFL-0002717,Stratford,Northern,2023-05-23,6,43,108.14,TFL-161521-ANON,Tablet,Android,Yes,Retain,Public
TFL-0002718,Canary Wharf,District,2024-04-05,11,9,217.85,TFL-205767-ANON,Tablet,Windows,No,Purged,Sensitive
TFL-0002719,Euston,Northern,2023-10-03,4,4,428.91,TFL-428087-ANON,Laptop,macOS,No,Purge_Pending,Sensitive
TFL-0002720,Paddington,Northern,2024-10-26,19,63,287.99,TFL-779378-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0002721,Liverpool Street,Jubilee,2024-04-30,21,20,50.23,TFL-444683-ANON,Mobile,macOS,No,Purged,Public
TFL-0002722,Paddington,District,2023-04-13,1,11,131.12,TFL-391152-ANON,Mobile,Windows,Yes,Retain,Sensitive
TFL-0002723,Victoria,District,2024-01-28,18,29,455.77,TFL-556108-ANON,Laptop,iOS,Yes,Purge_Pending,Internal
TFL-0002724,Liverpool Street,Piccadilly,2023-04-30,14,11,267.25,TFL-590247-ANON,Mobile,Android,Yes,Purge_Pending,Internal
TFL-0002725,Paddington,Circle,2024-09-29,21,60,256.7,TFL-528248-ANON,Mobile,macOS,Yes,Purged,Public
TFL-0002726,Victoria,Jubilee,2023-05-13,4,114,129.35,TFL-641302-ANON,Tablet,iOS,Yes,Purged,Public
TFL-0002727,Stratford,Circle,2024-11-30,11,35,313.18,TFL-502263-ANON,Mobile,macOS,Yes,Purged,Internal
TFL-0002728,Euston,Circle,2024-06-19,9,19,295.81,TFL-808086-ANON,Laptop,iOS,No,Purge_Pending,Internal
TFL-0002729,Victoria,Piccadilly,2023-11-22,11,76,397.93,TFL-628477-ANON,Tablet,Windows,Yes,Retain,Sensitive
TFL-0002730,Victoria,District,2023-05-15,13,60,368.48,TFL-947628-ANON,Laptop,macOS,No,Retain,Public
TFL-0002731,Paddington,Northern,2023-09-21,2,22,423.09,TFL-464890-ANON,Laptop,Windows,No,Purged,Internal
TFL-0002732,Stratford,Piccadilly,2024-01-04,10,40,489.57,TFL-237154-ANON,Tablet,Windows,No,Purge_Pending,Internal
TFL-0002733,Victoria,District,2024-03-16,22,62,488.08,TFL-418210-ANON,Mobile,macOS,Yes,Retain,Public
TFL-0002734,Victoria,Elizabeth,2023-02-15,20,41,424.29,TFL-833634-ANON,Tablet,iOS,Yes,Purged,Internal
TFL-0002735,Heathrow T1,District,2023-02-05,5,79,361.26,TFL-631649-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0002736,London Bridge,Jubilee,2023-03-13,8,5,256.13,TFL-103621-ANON,Mobile,Windows,No,Purge_Pending,Internal
TFL-0002737,Paddington,Northern,2023-07-29,4,62,172.17,TFL-900984-ANON,Tablet,iOS,No,Purged,Public
TFL-0002738,Waterloo,Central,2024-09-20,21,4,493.45,TFL-725437-ANON,Tablet,macOS,Yes,Purged,Sensitive
TFL-0002739,King's Cross,Jubilee,2023-09-21,13,78,386.98,TFL-134412-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0002740,Heathrow T1,Circle,2024-11-28,21,50,458.75,TFL-971565-ANON,Mobile,Windows,No,Purge_Pending,Internal
TFL-0002741,Waterloo,Jubilee,2024-06-04,5,45,275.09,TFL-813241-ANON,Tablet,iOS,Yes,Purge_Pending,Internal
TFL-0002742,Waterloo,Circle,2023-01-14,9,96,206.57,TFL-349649-ANON,Tablet,iOS,No,Purge_Pending,Internal
TFL-0002743,Euston,Central,2024-04-24,20,76,419.39,TFL-361978-ANON,Mobile,macOS,No,Purged,Public
TFL-0002744,London Bridge,Piccadilly,2023-08-30,2,5,206.71,TFL-843481-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0002745,Waterloo,Victoria,2023-05-20,12,10,180.53,TFL-599219-ANON,Tablet,macOS,Yes,Purge_Pending,Public
TFL-0002746,Victoria,Central,2024-09-25,1,69,38.36,TFL-695706-ANON,Mobile,iOS,No,Purged,Sensitive
TFL-0002747,London Bridge,Piccadilly,2024-03-17,5,70,443.69,TFL-219152-ANON,Tablet,macOS,No,Retain,Internal
TFL-0002748,Victoria,District,2023-07-03,8,17,252.86,TFL-528686-ANON,Tablet,Windows,Yes,Retain,Public
TFL-0002749,Waterloo,Victoria,2023-01-29,5,88,446.39,TFL-831456-ANON,Tablet,Android,No,Retain,Sensitive
TFL-0002750,King's Cross,Jubilee,2024-05-27,21,101,122.69,TFL-815713-ANON,Tablet,macOS,No,Purged,Sensitive
TFL-0002751,Waterloo,Elizabeth,2024-11-10,21,63,235.39,TFL-794174-ANON,Tablet,Android,No,Retain,Sensitive
TFL-0002752,Liverpool Street,Elizabeth,2023-08-24,15,84,199.7,TFL-566992-ANON,Mobile,iOS,No,Purge_Pending,Public
TFL-0002753,Paddington,District,2024-09-19,8,97,96.09,TFL-583191-ANON,Laptop,Windows,No,Retain,Sensitive
TFL-0002754,Heathrow T1,Central,2024-03-29,7,48,445.67,TFL-471978-ANON,Mobile,iOS,No,Retain,Sensitive
TFL-0002755,Euston,District,2023-12-25,3,84,346.45,TFL-877528-ANON,Tablet,macOS,Yes,Retain,Public
TFL-0002756,Stratford,Northern,2023-01-08,4,66,259.92,TFL-962593-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0002757,Liverpool Street,District,2023-11-17,14,85,419.78,TFL-452903-ANON,Tablet,Android,Yes,Retain,Public
TFL-0002758,Paddington,District,2023-11-29,8,81,22.4,TFL-135489-ANON,Tablet,iOS,Yes,Purge_Pending,Internal
TFL-0002759,Heathrow T1,District,2023-04-23,1,87,191.45,TFL-102239-ANON,Laptop,Android,No,Retain,Sensitive
TFL-0002760,Heathrow T1,District,2023-01-29,4,18,113.75,TFL-982272-ANON,Mobile,Windows,No,Retain,Public
TFL-0002761,London Bridge,Circle,2023-04-26,18,111,342.42,TFL-871182-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0002762,King's Cross,Elizabeth,2023-07-13,10,91,98.94,TFL-837307-ANON,Tablet,Windows,Yes,Purged,Public
TFL-0002763,Heathrow T1,Victoria,2024-07-25,22,91,5.57,TFL-350169-ANON,Laptop,Android,No,Purge_Pending,Internal
TFL-0002764,London Bridge,District,2024-12-27,5,100,15.61,TFL-627421-ANON,Laptop,Android,No,Purged,Public
TFL-0002765,Heathrow T1,Northern,2023-10-01,16,47,334.05,TFL-541215-ANON,Mobile,macOS,Yes,Retain,Sensitive
TFL-0002766,King's Cross,Central,2023-11-01,17,2,84.85,TFL-602713-ANON,Tablet,iOS,Yes,Purge_Pending,Sensitive
TFL-0002767,Waterloo,Jubilee,2024-02-15,5,8,134.17,TFL-469628-ANON,Laptop,Android,No,Retain,Internal
TFL-0002768,King's Cross,District,2023-09-06,0,39,396.51,TFL-629321-ANON,Tablet,Android,Yes,Purge_Pending,Internal
TFL-0002769,Stratford,Northern,2024-09-12,1,54,310.53,TFL-519223-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0002770,Stratford,Jubilee,2024-03-25,12,3,479.03,TFL-194333-ANON,Tablet,Windows,No,Purged,Sensitive
TFL-0002771,Euston,Circle,2024-05-05,20,117,487.41,TFL-415644-ANON,Tablet,iOS,No,Purged,Public
TFL-0002772,Paddington,District,2023-07-14,15,89,5.84,TFL-111367-ANON,Tablet,Android,No,Purge_Pending,Sensitive
TFL-0002773,Heathrow T1,District,2024-08-06,10,93,174.33,TFL-697191-ANON,Tablet,macOS,No,Purge_Pending,Public
TFL-0002774,Euston,Elizabeth,2023-05-31,14,30,337.6,TFL-148538-ANON,Mobile,macOS,No,Purge_Pending,Sensitive
TFL-0002775,King's Cross,Jubilee,2023-10-17,9,31,273.57,TFL-971290-ANON,Tablet,iOS,Yes,Retain,Sensitive
TFL-0002776,London Bridge,Victoria,2024-02-09,18,90,42.86,TFL-487230-ANON,Laptop,iOS,No,Retain,Sensitive
TFL-0002777,London Bridge,District,2023-01-15,15,100,127.48,TFL-287222-ANON,Mobile,iOS,Yes,Purged,Public
TFL-0002778,Euston,Victoria,2023-06-14,11,99,185.94,TFL-144046-ANON,Tablet,macOS,No,Purged,Public
TFL-0002779,Euston,Northern,2024-02-26,14,59,280.7,TFL-166639-ANON,Tablet,iOS,No,Retain,Public
TFL-0002780,Liverpool Street,Victoria,2023-10-26,21,44,367.54,TFL-842561-ANON,Laptop,Android,Yes,Retain,Public
TFL-0002781,Paddington,Jubilee,2024-10-02,14,16,175.47,TFL-705552-ANON,Mobile,Windows,No,Retain,Sensitive
TFL-0002782,Victoria,Central,2023-05-04,21,107,346.91,TFL-345959-ANON,Mobile,iOS,Yes,Purged,Internal
TFL-0002783,Waterloo,Piccadilly,2023-05-02,22,35,379.09,TFL-304626-ANON,Mobile,iOS,Yes,Purged,Internal
TFL-0002784,Liverpool Street,Piccadilly,2024-12-14,10,66,253.05,TFL-172088-ANON,Mobile,iOS,Yes,Purge_Pending,Public
TFL-0002785,Canary Wharf,Northern,2024-11-13,12,54,496.79,TFL-425782-ANON,Mobile,macOS,Yes,Retain,Internal
TFL-0002786,Paddington,Piccadilly,2024-12-16,10,117,489.7,TFL-822364-ANON,Mobile,macOS,Yes,Purge_Pending,Sensitive
TFL-0002787,King's Cross,Jubilee,2023-10-13,7,27,98.49,TFL-496280-ANON,Tablet,macOS,No,Retain,Internal
TFL-0002788,Stratford,Elizabeth,2023-05-16,23,61,67.07,TFL-787831-ANON,Laptop,iOS,No,Purge_Pending,Public
TFL-0002789,Victoria,Victoria,2023-05-22,9,107,491.66,TFL-876436-ANON,Mobile,iOS,No,Purged,Internal
TFL-0002790,Canary Wharf,Piccadilly,2024-04-11,5,80,403.26,TFL-135179-ANON,Laptop,macOS,No,Purge_Pending,Public
TFL-0002791,London Bridge,Victoria,2023-11-06,23,100,204.19,TFL-901881-ANON,Mobile,Windows,No,Purge_Pending,Public
TFL-0002792,London Bridge,Victoria,2024-06-18,19,8,173.94,TFL-869502-ANON,Mobile,Windows,Yes,Purge_Pending,Internal
TFL-0002793,London Bridge,Victoria,2024-11-12,10,90,229.17,TFL-961888-ANON,Laptop,Windows,No,Retain,Internal
TFL-0002794,Heathrow T1,Circle,2023-05-31,23,83,162.5,TFL-674576-ANON,Mobile,macOS,No,Purge_Pending,Public
TFL-0002795,Euston,Northern,2024-02-14,23,119,279.06,TFL-550282-ANON,Tablet,macOS,No,Purge_Pending,Sensitive
TFL-0002796,Waterloo,Elizabeth,2024-10-25,9,23,393.74,TFL-155751-ANON,Mobile,macOS,No,Purge_Pending,Sensitive
TFL-0002797,Liverpool Street,District,2024-11-27,12,95,408.73,TFL-317786-ANON,Tablet,iOS,Yes,Purged,Sensitive
TFL-0002798,Waterloo,District,2023-11-09,18,93,235.91,TFL-663870-ANON,Tablet,Windows,Yes,Retain,Sensitive
TFL-0002799,Canary Wharf,Circle,2023-04-18,5,71,415.73,TFL-194260-ANON,Mobile,Android,Yes,Purged,Internal
TFL-0002800,Liverpool Street,Elizabeth,2023-06-26,14,36,189.76,TFL-545202-ANON,Laptop,iOS,No,Retain,Internal
TFL-0002801,Paddington,Jubilee,2024-02-06,14,116,205.32,TFL-392903-ANON,Laptop,iOS,Yes,Purged,Sensitive
TFL-0002802,Canary Wharf,Circle,2024-05-29,1,8,302.87,TFL-403197-ANON,Laptop,Windows,Yes,Retain,Public
TFL-0002803,Victoria,Piccadilly,2024-12-28,23,90,444.02,TFL-664273-ANON,Tablet,Windows,No,Retain,Internal
TFL-0002804,Paddington,District,2024-02-02,16,25,286.71,TFL-848847-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0002805,Euston,Northern,2024-04-09,6,106,45.53,TFL-649362-ANON,Tablet,macOS,No,Retain,Internal
TFL-0002806,Liverpool Street,Piccadilly,2024-07-30,1,60,172.46,TFL-264748-ANON,Tablet,Windows,No,Retain,Sensitive
TFL-0002807,Heathrow T1,Jubilee,2024-11-28,23,70,234.92,TFL-268056-ANON,Laptop,iOS,Yes,Purged,Sensitive
TFL-0002808,King's Cross,Piccadilly,2023-03-19,9,5,112.56,TFL-662310-ANON,Laptop,Android,Yes,Purge_Pending,Internal
TFL-0002809,Paddington,District,2023-10-05,20,69,350.4,TFL-913216-ANON,Laptop,macOS,No,Retain,Internal
TFL-0002810,Euston,Central,2024-09-12,7,14,429.49,TFL-475457-ANON,Laptop,Windows,Yes,Purged,Internal
TFL-0002811,Heathrow T1,Jubilee,2024-12-17,5,54,86.18,TFL-188903-ANON,Laptop,iOS,Yes,Retain,Sensitive
TFL-0002812,Canary Wharf,Victoria,2023-12-13,18,9,112.69,TFL-392000-ANON,Mobile,Windows,Yes,Purge_Pending,Public
TFL-0002813,London Bridge,Victoria,2023-10-03,10,64,239.74,TFL-307649-ANON,Mobile,Windows,Yes,Purge_Pending,Public
TFL-0002814,Victoria,Jubilee,2024-02-29,20,110,489.46,TFL-484760-ANON,Laptop,Android,No,Retain,Internal
TFL-0002815,Heathrow T1,Piccadilly,2024-08-25,18,43,281.74,TFL-148629-ANON,Laptop,macOS,No,Retain,Sensitive
TFL-0002816,King's Cross,Central,2023-12-01,18,10,294.22,TFL-617358-ANON,Mobile,iOS,Yes,Purge_Pending,Internal
TFL-0002817,Heathrow T1,Elizabeth,2023-06-28,23,105,164.0,TFL-387288-ANON,Mobile,macOS,Yes,Purged,Internal
TFL-0002818,Euston,Jubilee,2023-04-17,19,64,198.3,TFL-197727-ANON,Mobile,macOS,Yes,Retain,Sensitive
TFL-0002819,Victoria,Northern,2024-06-24,6,61,128.4,TFL-950172-ANON,Tablet,Android,Yes,Purge_Pending,Public
TFL-0002820,Liverpool Street,Circle,2024-12-17,13,23,99.61,TFL-639328-ANON,Mobile,iOS,No,Retain,Internal
TFL-0002821,Waterloo,Northern,2024-07-03,4,77,314.97,TFL-950091-ANON,Laptop,iOS,Yes,Retain,Sensitive
TFL-0002822,Stratford,Victoria,2023-05-06,23,100,467.52,TFL-897869-ANON,Laptop,Android,No,Purged,Internal
TFL-0002823,Canary Wharf,Jubilee,2024-12-26,3,68,449.13,TFL-415073-ANON,Tablet,macOS,Yes,Purged,Public
TFL-0002824,Liverpool Street,Victoria,2024-11-02,20,39,338.03,TFL-825068-ANON,Tablet,iOS,No,Purged,Internal
TFL-0002825,Victoria,Elizabeth,2023-06-30,12,100,97.25,TFL-376716-ANON,Laptop,Windows,No,Purge_Pending,Sensitive
TFL-0002826,Canary Wharf,Circle,2024-12-22,11,113,447.56,TFL-170022-ANON,Laptop,Android,Yes,Purge_Pending,Public
TFL-0002827,Euston,Northern,2024-01-24,0,119,486.66,TFL-289619-ANON,Laptop,macOS,No,Purged,Internal
TFL-0002828,Waterloo,Elizabeth,2023-05-18,20,119,482.31,TFL-861431-ANON,Laptop,Android,No,Retain,Public
TFL-0002829,Victoria,Elizabeth,2023-06-11,1,56,230.17,TFL-840488-ANON,Laptop,macOS,Yes,Retain,Sensitive
TFL-0002830,Canary Wharf,Circle,2024-11-08,7,87,353.62,TFL-655952-ANON,Mobile,iOS,Yes,Purge_Pending,Sensitive
TFL-0002831,Canary Wharf,Northern,2024-08-25,23,31,105.83,TFL-143004-ANON,Laptop,iOS,Yes,Purge_Pending,Sensitive
TFL-0002832,Liverpool Street,Victoria,2023-06-16,0,37,4.46,TFL-674689-ANON,Mobile,macOS,Yes,Purged,Public
TFL-0002833,Stratford,Central,2023-08-11,2,72,273.75,TFL-208593-ANON,Mobile,macOS,Yes,Purged,Sensitive
TFL-0002834,Paddington,Elizabeth,2023-05-30,6,40,391.97,TFL-173512-ANON,Tablet,Windows,No,Purged,Public
TFL-0002835,Victoria,Circle,2024-12-08,20,59,275.02,TFL-156364-ANON,Tablet,macOS,No,Purge_Pending,Internal
TFL-0002836,Euston,Northern,2024-12-29,0,85,249.65,TFL-988224-ANON,Mobile,Android,No,Retain,Public
TFL-0002837,Liverpool Street,District,2024-06-09,4,46,106.08,TFL-431105-ANON,Laptop,macOS,No,Purge_Pending,Public
