record_id,state,county,census_block,provider_id,provider_name,technology_code,technology_name,max_down_mbps,max_up_mbps,consumer,business,low_income_area,rural_flag,population_served,median_income,report_date
FCC-0002200,AZ,County_68,906333874,PRVDR-452,Spectrum,70,Fixed Wireless,1000,100,1,0,0,1,29814,106403,2024-10-12
FCC-0002201,TX,County_83,889682768,PRVDR-444,Spectrum,70,Fixed Wireless,50,25,0,0,0,0,49165,147649,2024-11-03
FCC-0002202,IL,County_69,320602514,PRVDR-620,AT&T,70,Fixed Wireless,100,50,0,0,0,1,25745,105317,2024-10-22
FCC-0002203,NY,County_66,762948853,PRVDR-372,T-Mobile,70,Fixed Wireless,1000,100,1,1,0,0,24390,131783,2024-11-12
FCC-0002204,FL,County_11,997917787,PRVDR-884,Optimum,301,5G NR,100,25,0,1,0,1,7797,114723,2023-03-16
FCC-0002205,OH,County_65,587293623,PRVDR-216,Optimum,300,LTE,100,25,1,0,0,0,19199,129822,2024-09-01
FCC-0002206,NY,County_14,139675421,PRVDR-312,Spectrum,10,DSL,1000,5,0,1,0,0,41253,74680,2024-12-04
FCC-0002207,GA,County_88,800473513,PRVDR-856,T-Mobile,10,DSL,1000,3,1,0,0,1,20538,145037,2023-07-09
FCC-0002208,NC,County_81,876041343,PRVDR-997,Spectrum,50,Fiber,25,3,1,1,0,1,26280,100833,2023-10-09
FCC-0002209,AZ,County_83,690897950,PRVDR-582,Spectrum,300,LTE,50,100,1,1,0,0,44639,133860,2024-04-09
FCC-0002210,NJ,County_17,326249002,PRVDR-237,AT&T,40,Cable,250,100,1,1,0,1,27147,58391,2024-01-26
FCC-0002211,NC,County_64,445549636,PRVDR-858,AT&T,50,Fiber,100,5,1,0,0,1,42697,125860,2023-03-10
FCC-0002212,OH,County_35,223231439,PRVDR-506,Spectrum,40,Cable,50,3,1,1,0,0,29852,115389,2024-09-20
FCC-0002213,VA,County_76,740472940,PRVDR-850,Optimum,10,DSL,50,50,0,0,1,1,15113,34811,2023-12-01
FCC-0002214,MA,County_50,445030408,PRVDR-725,Optimum,50,Fiber,1000,25,0,1,0,1,35210,76559,2024-03-09
FCC-0002215,MI,County_63,905637028,PRVDR-776,T-Mobile,50,Fiber,25,100,0,1,0,1,21908,121152,2024-08-04
FCC-0002216,AZ,County_35,707569488,PRVDR-231,Spectrum,301,5G NR,25,100,1,0,0,1,29982,61976,2024-05-20
FCC-0002217,GA,County_37,922209347,PRVDR-928,AT&T,301,5G NR,25,50,0,1,1,0,20481,27859,2024-03-08
FCC-0002218,TX,County_70,969875321,PRVDR-833,T-Mobile,70,Fixed Wireless,25,50,0,1,0,0,22046,130541,2023-02-20
FCC-0002219,WA,County_55,532893626,PRVDR-915,T-Mobile,40,Cable,50,3,1,0,0,1,41186,120752,2023-09-18
FCC-0002220,OH,County_55,366313163,PRVDR-218,AT&T,50,Fiber,25,25,0,1,0,0,42581,130012,2024-09-19
FCC-0002221,PA,County_25,199789958,PRVDR-307,T-Mobile,301,5G NR,25,5,1,0,0,1,33528,54270,2023-09-16
FCC-0002222,MI,County_84,989206716,PRVDR-661,AT&T,10,DSL,1000,50,1,1,0,0,49904,98840,2023-05-04
FCC-0002223,NY,County_24,482875045,PRVDR-676,Verizon,300,LTE,500,10,1,1,0,0,29304,132125,2023-01-26
FCC-0002224,VA,County_10,690520657,PRVDR-441,Verizon,40,Cable,50,5,1,0,1,0,4510,44566,2024-02-06
FCC-0002225,IL,County_31,482070400,PRVDR-608,Spectrum,300,LTE,100,3,0,1,0,1,49539,91089,2023-01-25
FCC-0002226,NC,County_92,711713065,PRVDR-737,Optimum,301,5G NR,50,10,1,0,0,0,3186,112704,2024-08-12
FCC-0002227,CA,County_53,995990692,PRVDR-150,Verizon,50,Fiber,1000,5,0,0,0,0,49495,139169,2023-06-11
FCC-0002228,NC,County_2,953984215,PRVDR-439,AT&T,300,LTE,100,50,0,1,0,1,47617,143910,2023-05-26
FCC-0002229,CA,County_73,190196157,PRVDR-884,Verizon,300,LTE,1000,100,0,0,0,0,44830,138709,2024-09-11
FCC-0002230,NY,County_68,498026962,PRVDR-252,Optimum,301,5G NR,500,50,0,0,0,1,40784,149488,2023-12-21
FCC-0002231,MI,County_77,699206246,PRVDR-930,AT&T,10,DSL,1000,10,1,1,1,0,38123,49255,2024-05-05
FCC-0002232,TX,County_75,933230959,PRVDR-476,Verizon,50,Fiber,50,50,0,1,0,1,2917,144609,2024-04-23
FCC-0002233,FL,County_96,859665098,PRVDR-433,AT&T,301,5G NR,250,3,1,0,0,0,23410,145723,2024-11-18
FCC-0002234,WA,County_71,727659956,PRVDR-788,AT&T,10,DSL,100,5,0,0,1,1,5965,27841,2023-03-01
FCC-0002235,NY,County_53,813893490,PRVDR-866,T-Mobile,70,Fixed Wireless,500,5,1,0,1,0,39577,46492,2023-10-09
FCC-0002236,NJ,County_44,726371518,PRVDR-886,Spectrum,70,Fixed Wireless,100,5,1,1,1,1,15085,31376,2024-10-06
FCC-0002237,WA,County_38,919599406,PRVDR-547,Spectrum,10,DSL,25,50,0,0,1,0,24572,32507,2023-10-24
FCC-0002238,WA,County_84,765809344,PRVDR-648,AT&T,40,Cable,1000,5,1,1,0,1,48251,138709,2024-07-22
FCC-0002239,NC,County_56,746567497,PRVDR-114,Spectrum,301,5G NR,500,50,0,1,0,0,26605,110748,2023-02-09
FCC-0002240,NJ,County_85,485573768,PRVDR-153,AT&T,40,Cable,25,3,1,0,1,1,24438,49088,2023-02-05
FCC-0002241,WA,County_35,238090743,PRVDR-521,Spectrum,40,Cable,250,10,0,0,0,1,34878,128990,2024-06-06
FCC-0002242,NY,County_95,354226796,PRVDR-196,T-Mobile,50,Fiber,250,25,0,0,0,1,37453,50576,2023-12-07
FCC-0002243,MI,County_88,310578828,PRVDR-991,Spectrum,300,LTE,50,3,1,0,0,0,29853,140244,2024-02-22
FCC-0002244,MI,County_79,977558203,PRVDR-793,AT&T,300,LTE,50,50,1,0,0,0,7410,70167,2024-12-22
FCC-0002245,NJ,County_17,468608593,PRVDR-209,AT&T,10,DSL,500,100,0,0,0,1,31963,76372,2024-07-25
FCC-0002246,VA,County_92,140575382,PRVDR-825,T-Mobile,10,DSL,100,5,0,0,0,0,32381,70098,2023-11-02
FCC-0002247,NJ,County_21,479663292,PRVDR-867,Optimum,300,LTE,1000,25,0,0,0,1,32920,67396,2024-11-09
FCC-0002248,PA,County_38,824706633,PRVDR-428,Spectrum,50,Fiber,1000,50,0,0,0,1,23512,147496,2024-09-07
FCC-0002249,PA,County_61,922330123,PRVDR-401,Spectrum,301,5G NR,500,100,1,1,0,1,8438,118867,2023-12-06
FCC-0002250,AZ,County_94,143479097,PRVDR-819,T-Mobile,70,Fixed Wireless,1000,25,0,0,0,1,24725,109931,2023-03-09
FCC-0002251,MA,County_92,961703567,PRVDR-720,T-Mobile,40,Cable,50,3,1,1,0,1,11046,102498,2023-07-19
FCC-0002252,WA,County_67,452596555,PRVDR-210,T-Mobile,10,DSL,100,10,0,1,0,0,26469,128633,2024-01-15
FCC-0002253,NY,County_35,317741463,PRVDR-895,Verizon,70,Fixed Wireless,250,100,1,1,0,0,11324,95627,2023-10-27
FCC-0002254,NY,County_24,503011255,PRVDR-960,AT&T,10,DSL,500,25,1,1,0,1,32014,100767,2024-10-29
FCC-0002255,TX,County_47,925742525,PRVDR-865,Optimum,300,LTE,500,3,0,0,0,1,33776,95037,2024-02-24
FCC-0002256,AZ,County_18,409749303,PRVDR-968,T-Mobile,10,DSL,250,100,1,1,0,1,39069,128777,2023-05-05
FCC-0002257,WA,County_85,503557010,PRVDR-153,Spectrum,10,DSL,25,25,1,0,0,0,26495,127705,2024-05-25
FCC-0002258,MA,County_51,465214214,PRVDR-384,Spectrum,40,Cable,25,3,0,1,0,0,5629,148936,2024-11-21
FCC-0002259,GA,County_8,605812691,PRVDR-859,T-Mobile,10,DSL,100,50,1,0,0,0,20373,81363,2023-07-05
FCC-0002260,IL,County_86,400714360,PRVDR-691,Verizon,50,Fiber,50,10,0,0,0,1,792,112219,2024-11-08
FCC-0002261,FL,County_55,601655993,PRVDR-127,Optimum,70,Fixed Wireless,1000,10,1,1,0,1,37288,117961,2023-04-22
FCC-0002262,CA,County_47,994922982,PRVDR-720,Verizon,70,Fixed Wireless,50,5,1,0,0,1,41315,54962,2023-03-07
FCC-0002263,PA,County_3,708451274,PRVDR-196,AT&T,70,Fixed Wireless,100,3,0,0,0,0,6543,112394,2024-12-04
FCC-0002264,GA,County_61,215378123,PRVDR-689,T-Mobile,10,DSL,100,100,0,1,0,1,2529,108307,2023-08-23
FCC-0002265,OH,County_45,699659172,PRVDR-871,Spectrum,50,Fiber,25,5,0,0,1,0,13083,31172,2024-07-23
FCC-0002266,NJ,County_72,461130947,PRVDR-966,Optimum,10,DSL,25,5,0,1,1,0,4511,38562,2024-12-16
FCC-0002267,NY,County_58,841368382,PRVDR-122,Optimum,300,LTE,1000,100,0,1,1,0,25931,45021,2024-05-23
FCC-0002268,NJ,County_30,279158725,PRVDR-531,T-Mobile,40,Cable,50,5,1,1,0,1,8975,99708,2023-08-04
FCC-0002269,CA,County_16,827816402,PRVDR-721,T-Mobile,40,Cable,1000,5,0,1,0,1,12939,77316,2023-09-11
FCC-0002270,PA,County_98,270649613,PRVDR-831,AT&T,10,DSL,1000,10,0,1,0,0,36910,86566,2024-01-26
FCC-0002271,CA,County_64,217111230,PRVDR-196,AT&T,70,Fixed Wireless,25,3,0,1,0,1,30396,66825,2024-06-30
FCC-0002272,MA,County_1,574901341,PRVDR-466,Optimum,70,Fixed Wireless,250,50,0,1,0,0,23411,71566,2024-01-01
FCC-0002273,OH,County_93,641970986,PRVDR-881,AT&T,300,LTE,1000,50,0,0,0,0,8751,84919,2023-04-24
FCC-0002274,WA,County_99,677194590,PRVDR-901,AT&T,300,LTE,100,5,0,1,1,0,20180,32349,2024-08-14
FCC-0002275,AZ,County_79,780682001,PRVDR-645,Optimum,301,5G NR,100,5,1,0,0,0,46007,132226,2024-12-17
FCC-0002276,GA,County_52,722372156,PRVDR-530,T-Mobile,301,5G NR,1000,3,1,1,1,0,46743,35799,2024-02-27
FCC-0002277,WA,County_82,869424742,PRVDR-560,T-Mobile,70,Fixed Wireless,25,5,1,1,0,1,3440,60552,2023-01-03
FCC-0002278,NY,County_73,999908831,PRVDR-236,T-Mobile,10,DSL,1000,5,1,1,0,1,15671,61564,2024-10-30
FCC-0002279,OH,County_19,425494881,PRVDR-188,Spectrum,70,Fixed Wireless,250,50,1,0,0,0,6225,88176,2023-05-22
FCC-0002280,TX,County_21,352025311,PRVDR-330,AT&T,70,Fixed Wireless,250,10,0,1,1,1,42479,46903,2023-10-28
FCC-0002281,OH,County_9,731940744,PRVDR-516,T-Mobile,301,5G NR,500,3,0,0,0,1,1881,138523,2023-07-20
FCC-0002282,IL,County_82,343807828,PRVDR-979,Optimum,50,Fiber,1000,100,0,0,1,1,31282,46219,2023-11-07
FCC-0002283,MA,County_35,603357214,PRVDR-543,Spectrum,50,Fiber,50,25,1,1,0,1,49648,77219,2023-03-10
FCC-0002284,IL,County_76,116004961,PRVDR-866,Optimum,301,5G NR,1000,10,0,1,0,0,641,53369,2023-10-20
FCC-0002285,OH,County_97,452731388,PRVDR-762,Optimum,70,Fixed Wireless,500,10,1,0,0,1,48567,142070,2023-09-24
FCC-0002286,CA,County_63,901119430,PRVDR-180,T-Mobile,10,DSL,50,25,0,0,0,1,17013,105838,2024-06-04
FCC-0002287,VA,County_19,534075393,PRVDR-707,Spectrum,300,LTE,250,50,0,0,0,1,18797,53477,2023-12-24
FCC-0002288,NY,County_1,116060312,PRVDR-103,Optimum,10,DSL,250,5,1,1,0,1,41128,125686,2023-02-24
FCC-0002289,OH,County_42,237564418,PRVDR-241,Optimum,300,LTE,100,10,1,0,0,1,14030,78616,2024-06-22
FCC-0002290,PA,County_58,940173647,PRVDR-857,AT&T,40,Cable,250,10,0,1,0,1,44303,99338,2024-04-29
FCC-0002291,MA,County_54,849905718,PRVDR-321,T-Mobile,70,Fixed Wireless,100,50,1,0,0,0,41393,144298,2023-12-18
FCC-0002292,VA,County_62,341366970,PRVDR-355,Optimum,70,Fixed Wireless,500,25,0,0,0,0,11942,137362,2024-04-25
FCC-0002293,MA,County_6,851005959,PRVDR-581,Spectrum,301,5G NR,1000,100,1,1,1,0,35509,49049,2023-08-29
FCC-0002294,IL,County_11,144799819,PRVDR-710,Spectrum,300,LTE,500,10,1,0,0,1,28996,88807,2024-03-11
FCC-0002295,OH,County_55,690688733,PRVDR-484,T-Mobile,301,5G NR,1000,25,0,1,0,0,8732,125716,2024-07-24
FCC-0002296,OH,County_83,970640074,PRVDR-355,T-Mobile,50,Fiber,250,5,1,1,0,1,32722,113076,2023-04-10
FCC-0002297,VA,County_1,856418100,PRVDR-902,Spectrum,50,Fiber,100,5,0,1,0,1,3940,56426,2023-04-12
FCC-0002298,MI,County_31,820388442,PRVDR-607,Optimum,50,Fiber,50,50,1,1,1,1,29130,46819,2024-01-04
FCC-0002299,FL,County_29,238895804,PRVDR-935,Optimum,301,5G NR,50,3,0,1,0,0,20400,99434,2024-07-31
FCC-0002300,WA,County_50,651926957,PRVDR-694,Spectrum,300,LTE,50,25,0,1,0,0,24851,132271,2024-08-15
FCC-0002301,MA,County_77,393053671,PRVDR-892,Optimum,40,Cable,25,3,0,0,1,1,11836,32118,2024-09-13
FCC-0002302,AZ,County_88,326416847,PRVDR-723,AT&T,10,DSL,500,50,1,1,0,1,46497,133370,2023-11-21
FCC-0002303,FL,County_22,916260477,PRVDR-214,T-Mobile,70,Fixed Wireless,250,5,1,1,1,0,13962,36091,2024-07-31
FCC-0002304,MA,County_18,351205946,PRVDR-861,AT&T,10,DSL,100,25,1,0,1,0,48361,44585,2023-06-01
FCC-0002305,MA,County_53,232420394,PRVDR-315,Optimum,10,DSL,25,50,0,1,0,0,17524,61960,2024-03-01
FCC-0002306,GA,County_63,922269240,PRVDR-151,AT&T,50,Fiber,1000,5,1,1,0,1,33626,122544,2024-01-19
FCC-0002307,TX,County_7,211052586,PRVDR-292,Verizon,50,Fiber,1000,3,1,1,0,1,19984,92970,2023-10-26
FCC-0002308,VA,County_4,342627084,PRVDR-898,Verizon,300,LTE,50,5,1,0,0,0,39577,87381,2024-05-18
FCC-0002309,GA,County_34,241390163,PRVDR-257,Optimum,50,Fiber,50,10,0,1,0,0,13292,57834,2023-03-13
FCC-0002310,OH,County_49,892955632,PRVDR-469,Verizon,10,DSL,1000,100,0,1,0,0,29338,105299,2023-03-17
FCC-0002311,WA,County_99,201359572,PRVDR-485,AT&T,300,LTE,250,3,1,0,0,1,2403,65788,2024-04-13
FCC-0002312,MI,County_79,425368578,PRVDR-120,T-Mobile,70,Fixed Wireless,100,5,1,0,0,1,314,131555,2024-10-14
FCC-0002313,WA,County_82,944665030,PRVDR-582,AT&T,10,DSL,1000,100,0,1,1,0,38713,48968,2023-04-06
FCC-0002314,NJ,County_20,418880332,PRVDR-257,T-Mobile,300,LTE,500,5,0,0,0,0,14635,83355,2023-01-11
FCC-0002315,MA,County_73,466599702,PRVDR-897,Verizon,301,5G NR,500,5,0,1,0,0,28402,101101,2024-02-12
FCC-0002316,AZ,County_57,485765968,PRVDR-400,Optimum,10,DSL,25,50,1,0,1,0,42888,28276,2023-05-12
FCC-0002317,MA,County_6,737733143,PRVDR-671,AT&T,300,LTE,50,5,0,1,0,0,4746,100965,2023-08-14
FCC-0002318,MA,County_79,134792293,PRVDR-720,Verizon,10,DSL,1000,50,0,0,1,1,23570,47541,2023-04-08
FCC-0002319,TX,County_51,373075924,PRVDR-544,Verizon,301,5G NR,25,5,1,1,0,1,30520,106226,2023-05-15
FCC-0002320,WA,County_76,498434624,PRVDR-306,Verizon,301,5G NR,50,100,0,1,1,0,47124,25558,2024-12-18
FCC-0002321,GA,County_11,749794587,PRVDR-414,Spectrum,50,Fiber,1000,3,1,0,0,1,18112,132723,2024-12-07
FCC-0002322,FL,County_100,916118733,PRVDR-794,Spectrum,50,Fiber,50,10,0,1,0,1,13731,123133,2023-07-09
FCC-0002323,NC,County_42,816566629,PRVDR-425,AT&T,10,DSL,500,10,1,1,0,1,16763,126729,2023-08-03
FCC-0002324,AZ,County_47,692481732,PRVDR-812,AT&T,70,Fixed Wireless,1000,3,0,0,0,1,24380,51801,2023-10-10
FCC-0002325,WA,County_50,855553032,PRVDR-965,T-Mobile,50,Fiber,1000,25,1,0,1,1,39659,47398,2024-07-20
FCC-0002326,MA,County_59,759555114,PRVDR-400,Verizon,40,Cable,100,25,1,0,1,0,23383,42816,2023-12-03
FCC-0002327,NY,County_72,825252723,PRVDR-984,T-Mobile,40,Cable,25,25,0,1,0,1,43574,59088,2023-12-09
FCC-0002328,MI,County_92,914507597,PRVDR-874,Verizon,301,5G NR,500,25,0,0,0,1,45549,100059,2023-04-05
FCC-0002329,WA,County_94,839987556,PRVDR-495,Spectrum,50,Fiber,250,25,0,1,0,1,13229,121725,2024-06-10
FCC-0002330,GA,County_90,194138638,PRVDR-464,Verizon,70,Fixed Wireless,25,25,0,1,0,0,21424,87958,2024-12-06
FCC-0002331,GA,County_12,258221127,PRVDR-166,T-Mobile,70,Fixed Wireless,500,25,0,1,0,0,38871,122964,2023-12-10
FCC-0002332,GA,County_41,252215041,PRVDR-139,Optimum,10,DSL,500,100,1,1,0,0,29913,105141,2023-11-08
FCC-0002333,TX,County_63,742483806,PRVDR-946,AT&T,10,DSL,250,25,1,1,1,1,11833,39610,2024-03-28
FCC-0002334,TX,County_63,701863441,PRVDR-355,Optimum,300,LTE,25,5,0,1,0,1,40024,138170,2023-05-26
FCC-0002335,PA,County_21,593632920,PRVDR-135,Optimum,300,LTE,50,5,1,0,0,1,29492,143698,2023-07-09
FCC-0002336,WA,County_59,629485102,PRVDR-775,Verizon,40,Cable,25,100,1,1,0,1,27651,57951,2023-06-08
FCC-0002337,WA,County_42,406927233,PRVDR-278,Verizon,301,5G NR,50,3,0,0,0,1,38713,60842,2023-08-14
FCC-0002338,VA,County_57,713892997,PRVDR-692,Spectrum,40,Cable,250,100,1,0,0,0,31972,134324,2023-09-16
FCC-0002339,PA,County_99,627472166,PRVDR-941,AT&T,301,5G NR,100,10,1,0,0,1,8453,83532,2024-10-19
FCC-0002340,MA,County_52,358089313,PRVDR-187,AT&T,40,Cable,50,5,0,1,0,1,47970,118651,2024-05-08
FCC-0002341,TX,County_6,318982625,PRVDR-954,T-Mobile,300,LTE,1000,100,0,1,0,0,48956,62354,2024-05-03
FCC-0002342,VA,County_63,735708109,PRVDR-547,T-Mobile,301,5G NR,100,25,1,1,0,1,37392,128573,2023-05-09
FCC-0002343,IL,County_81,802250715,PRVDR-187,AT&T,10,DSL,500,25,0,0,0,1,7165,102716,2024-12-19
FCC-0002344,GA,County_94,760073071,PRVDR-222,Verizon,70,Fixed Wireless,250,5,0,1,0,0,40027,86568,2023-09-20
FCC-0002345,NC,County_93,399442600,PRVDR-913,Spectrum,301,5G NR,1000,5,0,0,0,0,18108,104930,2024-05-15
FCC-0002346,NC,County_65,922498424,PRVDR-414,AT&T,70,Fixed Wireless,100,50,1,0,0,1,5917,68293,2024-05-11
FCC-0002347,NJ,County_17,592217023,PRVDR-428,Spectrum,301,5G NR,100,10,1,0,0,0,26636,68849,2024-08-26
FCC-0002348,CA,County_90,211112284,PRVDR-374,T-Mobile,300,LTE,25,25,1,0,0,1,175,83634,2024-06-23
FCC-0002349,NY,County_65,885606451,PRVDR-264,T-Mobile,40,Cable,25,3,0,0,1,1,47657,35703,2024-04-11
FCC-0002350,TX,County_3,754544225,PRVDR-447,Verizon,50,Fiber,25,5,0,1,1,1,8703,35626,2024-03-04
FCC-0002351,PA,County_61,771805729,PRVDR-724,Verizon,300,LTE,50,10,0,1,1,1,19050,46042,2023-05-17
FCC-0002352,PA,County_63,788803060,PRVDR-660,T-Mobile,301,5G NR,1000,50,0,1,0,1,41099,114019,2023-07-22
FCC-0002353,MA,County_58,609269514,PRVDR-223,Optimum,10,DSL,100,25,1,0,0,0,23018,105555,2024-06-28
FCC-0002354,VA,County_93,902468685,PRVDR-655,Optimum,300,LTE,100,10,0,1,0,0,10091,114195,2024-08-24
FCC-0002355,MI,County_33,663123328,PRVDR-170,AT&T,301,5G NR,100,50,1,0,0,1,45346,60736,2023-01-31
FCC-0002356,AZ,County_15,826311572,PRVDR-635,AT&T,40,Cable,500,25,1,1,0,1,26174,88429,2023-08-27
FCC-0002357,NY,County_17,775016025,PRVDR-410,Verizon,300,LTE,1000,100,1,0,1,0,11483,26166,2023-11-05
FCC-0002358,MA,County_41,977583713,PRVDR-299,Verizon,70,Fixed Wireless,100,100,1,1,0,1,5976,58709,2023-08-12
FCC-0002359,NY,County_44,342719246,PRVDR-444,Optimum,300,LTE,500,50,1,1,0,0,23497,70643,2023-02-17
FCC-0002360,MI,County_39,901833932,PRVDR-707,T-Mobile,10,DSL,500,5,1,0,0,0,2038,132672,2024-10-16
FCC-0002361,TX,County_67,222245840,PRVDR-312,T-Mobile,301,5G NR,1000,3,0,0,0,0,16342,63028,2023-12-28
FCC-0002362,VA,County_88,161035888,PRVDR-893,Verizon,70,Fixed Wireless,50,25,0,0,0,1,19070,83868,2023-06-19
FCC-0002363,AZ,County_33,294487448,PRVDR-756,AT&T,40,Cable,100,3,0,0,0,1,48350,68918,2023-01-12
FCC-0002364,MI,County_20,743973037,PRVDR-251,Optimum,10,DSL,500,10,1,1,0,1,34368,133017,2024-08-28
FCC-0002365,CA,County_27,679292185,PRVDR-380,Optimum,40,Cable,1000,3,1,1,0,1,25212,50255,2024-06-23
FCC-0002366,WA,County_17,148656550,PRVDR-663,Optimum,300,LTE,50,10,1,1,0,1,35001,138661,2023-01-30
FCC-0002367,TX,County_55,151966647,PRVDR-250,Spectrum,300,LTE,25,10,0,0,0,1,8238,119957,2024-02-12
FCC-0002368,MI,County_70,577437163,PRVDR-442,T-Mobile,40,Cable,50,10,1,1,0,0,25845,59820,2024-03-12
FCC-0002369,OH,County_32,165839905,PRVDR-550,T-Mobile,70,Fixed Wireless,50,3,0,1,0,1,2486,74482,2023-11-22
FCC-0002370,MA,County_71,615116605,PRVDR-794,Spectrum,301,5G NR,50,3,1,1,0,0,18143,75005,2023-11-11
FCC-0002371,WA,County_44,275597569,PRVDR-527,T-Mobile,301,5G NR,500,50,1,1,0,0,7128,128517,2023-08-18
FCC-0002372,PA,County_49,826563191,PRVDR-505,Verizon,10,DSL,25,10,0,1,0,0,39805,98016,2023-06-19
FCC-0002373,GA,County_40,224450921,PRVDR-900,Verizon,10,DSL,250,10,0,1,1,1,47073,39381,2023-07-21
FCC-0002374,NJ,County_98,760925383,PRVDR-856,T-Mobile,40,Cable,500,10,0,1,0,1,41076,145483,2024-04-03
FCC-0002375,MA,County_58,724609184,PRVDR-896,T-Mobile,301,5G NR,250,10,0,1,0,1,48965,140135,2024-12-26
FCC-0002376,VA,County_82,915289552,PRVDR-437,T-Mobile,50,Fiber,50,5,0,0,1,0,1654,42051,2023-01-18
FCC-0002377,MA,County_52,540280778,PRVDR-623,Verizon,300,LTE,25,25,1,1,0,1,33818,73264,2024-09-08
FCC-0002378,MI,County_66,663128704,PRVDR-707,Optimum,70,Fixed Wireless,250,50,1,0,1,1,5902,40818,2023-05-03
FCC-0002379,GA,County_89,507338233,PRVDR-421,T-Mobile,301,5G NR,50,5,0,1,0,0,49942,136894,2024-12-04
FCC-0002380,WA,County_5,293489144,PRVDR-240,T-Mobile,301,5G NR,25,3,0,1,0,1,38941,81984,2024-05-02
FCC-0002381,GA,County_66,524128075,PRVDR-577,Spectrum,50,Fiber,50,25,1,0,0,1,25708,114390,2024-07-01
FCC-0002382,OH,County_87,616383711,PRVDR-506,AT&T,300,LTE,100,50,1,0,0,0,27600,127748,2024-05-12
FCC-0002383,MA,County_34,599822307,PRVDR-617,T-Mobile,50,Fiber,25,100,0,1,0,1,19318,129698,2023-05-28
FCC-0002384,TX,County_42,168752128,PRVDR-623,T-Mobile,50,Fiber,100,100,1,0,0,0,49609,147631,2023-11-17
FCC-0002385,NJ,County_94,796315580,PRVDR-583,Spectrum,70,Fixed Wireless,50,25,1,1,1,0,44546,34411,2024-11-17
FCC-0002386,NC,County_64,198764765,PRVDR-350,Spectrum,10,DSL,500,50,0,0,1,1,18026,33362,2024-05-08
FCC-0002387,AZ,County_47,193736798,PRVDR-408,Optimum,301,5G NR,1000,3,1,0,0,0,38915,88577,2024-07-15
FCC-0002388,IL,County_83,700736924,PRVDR-879,Spectrum,40,Cable,1000,5,1,0,0,1,20696,73514,2024-07-18
FCC-0002389,OH,County_61,515904496,PRVDR-725,T-Mobile,50,Fiber,500,3,1,0,0,0,17048,104487,2024-03-02
FCC-0002390,NY,County_61,832990657,PRVDR-417,T-Mobile,300,LTE,500,3,1,1,0,0,26754,94349,2023-02-26
FCC-0002391,WA,County_2,806535141,PRVDR-476,Verizon,300,LTE,1000,10,0,0,1,0,33655,41160,2024-08-07
FCC-0002392,OH,County_11,322257144,PRVDR-502,Optimum,300,LTE,25,10,1,0,0,0,7340,108452,2024-07-08
FCC-0002393,IL,County_16,579015565,PRVDR-675,Spectrum,301,5G NR,250,10,0,1,0,0,31119,113988,2023-04-09
FCC-0002394,CA,County_9,484464204,PRVDR-925,Spectrum,40,Cable,25,25,1,0,0,1,33841,133082,2023-06-07
FCC-0002395,MI,County_57,935465532,PRVDR-110,Spectrum,301,5G NR,50,5,0,0,0,1,13334,123885,2023-06-18
FCC-0002396,GA,County_33,194889825,PRVDR-462,AT&T,70,Fixed Wireless,250,50,1,0,1,0,33124,36324,2023-09-10
FCC-0002397,CA,County_12,824405632,PRVDR-441,T-Mobile,10,DSL,250,10,1,0,0,0,5205,50723,2023-05-27
FCC-0002398,NC,County_95,869657939,PRVDR-804,Verizon,300,LTE,50,50,1,1,0,0,38304,77580,2023-09-30
FCC-0002399,NC,County_40,665526345,PRVDR-639,Spectrum,40,Cable,50,10,0,1,0,1,29059,64878,2024-03-05
FCC-0002400,FL,County_55,645654882,PRVDR-772,Optimum,70,Fixed Wireless,500,10,0,1,0,1,34938,72249,2024-11-04
FCC-0002401,MI,County_20,950588064,PRVDR-652,T-Mobile,10,DSL,500,3,0,1,0,0,21592,118787,2023-05-13
FCC-0002402,AZ,County_93,606323791,PRVDR-564,Verizon,301,5G NR,25,3,0,1,1,1,804,39720,2024-01-10
FCC-0002403,AZ,County_46,551810285,PRVDR-731,T-Mobile,10,DSL,100,25,0,0,1,0,18082,37429,2023-06-18
FCC-0002404,GA,County_35,855390749,PRVDR-691,Optimum,300,LTE,100,100,0,0,0,1,27186,123348,2024-02-25
FCC-0002405,IL,County_35,701921685,PRVDR-390,Optimum,40,Cable,500,25,0,0,0,1,5859,57124,2024-05-13
FCC-0002406,NJ,County_52,197687897,PRVDR-970,Verizon,50,Fiber,25,25,0,0,0,1,15775,82761,2023-08-14
FCC-0002407,CA,County_32,440827868,PRVDR-772,T-Mobile,70,Fixed Wireless,500,50,1,1,0,1,21281,128662,2023-05-05
FCC-0002408,MI,County_8,642899710,PRVDR-928,T-Mobile,40,Cable,25,5,0,1,0,1,29874,123585,2024-12-14
FCC-0002409,MA,County_16,408190277,PRVDR-550,T-Mobile,40,Cable,1000,25,1,1,1,1,4470,41711,2023-11-23
FCC-0002410,OH,County_14,889680833,PRVDR-301,Optimum,300,LTE,1000,5,0,0,0,1,17644,92611,2023-01-26
FCC-0002411,NY,County_59,116336211,PRVDR-354,AT&T,10,DSL,250,3,0,1,0,1,43748,137075,2023-02-04
FCC-0002412,NC,County_75,366163473,PRVDR-429,Optimum,40,Cable,250,10,0,0,0,1,37599,141931,2023-03-14
