reading_id,sensor_id,sensor_type,zone,latitude,longitude,timestamp,temperature_c,humidity_pct,traffic_count,pedestrian_count,energy_kwh,water_liters,air_quality_index,noise_db,parking_occupancy_pct,battery_pct,signal_strength_dbm,anomaly_flag,data_quality_score
IOT-0002794,SENS-0453,pedestrian,Residential,40.858498,-73.770297,2024-10-08 12:17:24,10.75,84.7,151,181,20.935,338.4,97,79.5,2.0,93.1,-89,0,0.65
IOT-0002795,SENS-0281,energy,Government,40.765931,-74.188883,2024-09-08 04:40:10,18.16,56.0,41,145,36.769,607.0,90,46.0,6.6,56.0,-67,0,0.96
IOT-0002796,SENS-0049,energy,Mixed Use,40.687196,-73.77378,2023-08-07 03:18:23,16.91,39.7,316,21,5.926,48.1,213,101.3,98.1,55.2,-67,1,0.72
IOT-0002797,SENS-0126,traffic,Restricted,40.571982,-73.709825,2024-02-23 21:30:43,18.88,63.9,281,158,1.627,251.8,53,38.0,36.0,68.5,-96,0,0.83
IOT-0002798,SENS-0409,traffic,Green,40.845202,-74.098553,2023-05-29 18:49:31,20.52,24.2,44,75,29.766,247.4,189,55.7,59.8,86.5,-94,0,0.89
IOT-0002799,SENS-0077,air_quality,Government,40.677951,-74.095016,2024-07-23 23:03:50,12.03,94.7,67,67,42.69,110.6,111,62.5,3.4,50.2,-103,0,0.9
IOT-0002800,SENS-0022,water,Restricted,40.737815,-73.840979,2023-02-19 20:05:53,28.86,80.2,220,37,2.759,566.6,190,65.0,13.2,53.9,-106,0,0.98
IOT-0002801,SENS-0361,water,Residential,40.880533,-73.899454,2023-05-04 15:20:52,12.11,45.2,434,79,44.205,360.0,17,75.5,46.8,90.2,-108,0,0.92
IOT-0002802,SENS-0119,temperature,Green,40.784461,-74.213269,2023-08-19 02:16:58,10.65,63.0,4,65,14.549,39.4,18,50.5,77.9,7.1,-98,0,0.96
IOT-0002803,SENS-0057,temperature,Green,40.689058,-73.863728,2024-04-03 11:39:17,12.11,83.0,128,177,7.79,478.9,110,42.2,11.3,77.9,-88,0,0.66
IOT-0002804,SENS-0346,temperature,Commercial,40.779194,-74.109905,2023-08-18 04:53:55,15.94,27.7,365,184,39.96,180.4,14,87.3,10.9,68.1,-77,0,0.64
IOT-0002805,SENS-0112,parking,Restricted,40.616473,-74.164439,2023-05-30 00:16:12,15.5,51.4,387,85,22.994,289.2,147,36.8,13.7,34.1,-48,0,0.61
IOT-0002806,SENS-0429,temperature,Industrial,40.802028,-74.213992,2023-04-15 22:22:13,13.1,,130,42,11.614,455.8,67,101.5,21.2,60.6,-58,0,0.81
IOT-0002807,SENS-0465,temperature,Residential,40.688904,-73.809801,2023-03-21 07:45:53,10.47,56.8,170,124,14.783,6.4,253,86.9,66.6,90.9,-108,1,0.88
IOT-0002808,SENS-0471,pedestrian,Government,40.777125,-74.107502,2024-08-06 05:04:36,16.53,64.4,473,199,35.135,886.0,263,38.6,40.0,70.8,-58,1,0.9
IOT-0002809,SENS-0439,pedestrian,Government,40.555668,-73.735988,2024-05-30 01:09:40,18.32,,367,2,38.531,442.1,41,95.6,21.7,55.4,-48,0,0.63
IOT-0002810,SENS-0259,energy,Commercial,40.636448,-74.041429,2023-02-22 17:12:36,21.28,71.0,96,183,10.727,219.2,210,37.0,63.0,67.9,-76,1,0.66
IOT-0002811,SENS-0163,air_quality,Government,40.574627,-73.805325,2024-12-22 09:35:29,16.34,59.7,214,43,28.376,201.5,,37.5,,95.7,-98,0,0.79
IOT-0002812,SENS-0440,temperature,Government,40.668962,-73.904083,2024-03-26 01:30:54,17.41,51.9,424,63,25.01,457.4,47,78.6,4.2,38.7,-48,0,0.76
IOT-0002813,SENS-0136,temperature,Green,40.789217,-73.746795,2023-05-13 22:20:10,8.4,,320,99,24.641,644.5,169,69.3,6.3,17.5,-107,0,0.71
IOT-0002814,SENS-0086,water,Industrial,40.547269,-73.888488,2024-04-04 15:23:42,26.47,67.7,261,173,0.679,516.9,65,33.1,48.6,28.0,-50,0,0.69
IOT-0002815,SENS-0255,traffic,Residential,40.65249,-74.060713,2024-04-28 04:26:26,7.12,37.8,492,71,35.563,662.0,190,38.1,22.3,90.4,-69,0,0.92
IOT-0002816,SENS-0002,noise,Industrial,40.700814,-74.171268,2023-04-29 21:55:21,32.05,60.3,349,16,18.963,716.0,184,56.5,42.7,83.7,-59,0,0.93
IOT-0002817,SENS-0172,water,Industrial,40.854233,-74.035876,2024-04-16 02:47:57,18.82,80.3,140,41,15.285,575.9,91,,23.3,66.5,-83,0,0.87
IOT-0002818,SENS-0133,pedestrian,Industrial,40.857423,-74.108122,2024-12-25 08:20:36,14.72,20.2,69,45,21.821,494.7,136,92.4,41.6,48.0,-60,0,0.61
IOT-0002819,SENS-0237,pedestrian,Mixed Use,40.894923,-74.12347,2023-02-06 04:25:18,12.92,23.2,273,166,22.571,96.1,60,49.7,44.5,44.4,-76,0,0.77
IOT-0002820,SENS-0227,water,Mixed Use,40.657463,-73.781769,2024-05-09 04:52:30,16.14,43.8,182,160,30.135,56.1,183,81.7,10.8,39.4,-83,0,0.73
IOT-0002821,SENS-0289,noise,Mixed Use,40.855403,-73.74767,2024-07-05 00:54:25,12.39,21.1,18,107,,261.2,122,71.8,39.3,85.6,-46,0,0.69
IOT-0002822,SENS-0140,traffic,Mixed Use,40.84077,-74.11843,2024-10-09 00:50:55,8.09,43.9,283,132,49.789,301.5,282,76.1,93.6,52.0,-57,1,0.62
IOT-0002823,SENS-0397,parking,Commercial,40.75098,-73.94911,2024-06-09 09:17:13,,27.2,308,48,6.736,543.3,233,107.8,1.9,50.7,-92,1,0.75
IOT-0002824,SENS-0257,traffic,Transit,40.871929,-73.712448,2023-06-13 11:28:17,16.82,54.4,294,113,38.066,856.2,167,38.8,56.1,69.1,-51,0,0.65
IOT-0002825,SENS-0412,water,Green,40.850538,-74.184791,2024-09-10 02:59:22,20.23,77.1,166,67,11.566,306.3,26,92.2,57.8,40.6,-63,0,0.87
IOT-0002826,SENS-0320,energy,Restricted,40.88632,-74.00199,2023-01-04 21:54:44,28.88,70.4,441,142,34.809,676.8,270,35.3,26.8,72.3,-64,1,0.91
IOT-0002827,SENS-0194,pedestrian,Green,40.715849,-73.7782,2024-03-27 16:18:44,13.55,83.6,323,178,18.26,105.9,39,,70.5,55.7,-50,0,0.78
IOT-0002828,SENS-0133,water,Restricted,40.58428,-74.078282,2023-02-11 17:35:04,19.16,63.1,-1,199,7.776,862.9,58,108.0,79.9,86.0,-69,1,0.79
IOT-0002829,SENS-0298,temperature,Transit,40.697191,-74.030435,2023-06-16 01:48:51,20.09,30.7,407,119,16.408,110.3,,42.9,,82.7,-48,0,1.0
IOT-0002830,SENS-0465,traffic,Commercial,40.631664,-73.899919,2023-08-02 16:34:58,29.68,31.1,77,114,39.262,577.3,148,38.2,23.6,15.8,-108,0,0.63
IOT-0002831,SENS-0375,temperature,Residential,40.83001,-74.243733,2024-05-30 21:55:09,17.91,38.0,142,109,7.636,467.4,158,41.4,6.8,74.7,-81,0,0.82
IOT-0002832,SENS-0107,noise,Restricted,40.716745,-73.742846,2024-09-15 17:23:25,15.45,23.1,337,93,46.542,463.9,209,91.7,64.1,34.1,-94,1,0.62
IOT-0002833,SENS-0373,parking,Green,40.866044,-74.204449,2024-05-07 07:44:58,17.39,,430,151,45.3,740.6,114,90.7,88.9,10.1,-57,0,0.71
IOT-0002834,SENS-0369,noise,Residential,40.883657,-74.156576,2024-06-15 01:38:17,4.94,48.3,399,36,20.717,167.2,95,109.1,85.3,71.5,-40,0,0.61
IOT-0002835,SENS-0312,traffic,Green,40.706306,-74.164407,2024-09-09 04:29:33,25.21,36.9,166,105,0.86,493.8,149,86.7,11.7,45.7,-87,0,0.67
IOT-0002836,SENS-0398,water,Restricted,40.516154,-73.805905,2024-10-16 21:32:43,15.82,,57,117,5.036,159.0,86,44.5,39.0,42.0,-62,0,0.76
IOT-0002837,SENS-0136,water,Industrial,40.610588,-73.849091,2024-02-03 04:12:46,24.81,60.6,65,159,28.697,723.3,185,77.6,1.4,70.2,-86,0,0.7
IOT-0002838,SENS-0489,pedestrian,Commercial,40.669168,-73.919063,2024-08-28 03:48:35,25.12,70.1,203,97,2.581,844.6,283,70.1,56.2,94.5,-74,1,0.99
IOT-0002839,SENS-0030,traffic,Green,40.778437,-73.861705,2024-04-08 15:33:48,11.99,48.7,73,192,23.767,446.7,254,73.4,56.0,47.2,-81,1,0.71
IOT-0002840,SENS-0014,noise,Green,40.537146,-73.854282,2023-01-23 22:59:01,20.6,,435,82,24.151,534.0,180,57.9,61.0,32.7,-70,0,0.83
IOT-0002841,SENS-0106,pedestrian,Residential,40.576671,-73.700853,2024-11-30 05:24:16,11.01,63.1,298,67,7.943,799.2,131,55.3,51.4,73.7,-45,0,0.65
IOT-0002842,SENS-0144,traffic,Restricted,40.584441,-74.201117,2023-05-05 02:00:11,14.34,67.4,400,196,14.875,441.5,128,91.1,75.8,96.9,-94,0,0.71
IOT-0002843,SENS-0451,parking,Mixed Use,40.778081,-74.056298,2024-09-29 05:46:37,11.86,26.3,469,95,24.796,803.0,199,101.7,91.7,96.5,-82,0,0.91
IOT-0002844,SENS-0304,traffic,Residential,40.558453,-74.208103,2024-08-03 20:11:58,10.96,51.3,297,178,,518.9,205,73.9,67.2,97.2,-49,1,0.74
IOT-0002845,SENS-0231,energy,Residential,40.501889,-74.185536,2023-02-08 15:44:57,16.09,41.3,418,46,1.237,743.7,30,45.2,25.5,98.3,-93,0,0.81
IOT-0002846,SENS-0163,temperature,Commercial,40.536252,-74.071956,2024-04-16 23:37:01,21.71,75.6,437,98,48.474,931.6,211,55.4,51.7,76.8,-41,1,0.77
IOT-0002847,SENS-0269,parking,Residential,40.827966,-74.222335,2023-09-04 07:38:41,31.28,45.6,70,39,38.9,550.7,236,37.2,41.9,23.7,-41,1,0.8
IOT-0002848,SENS-0353,parking,Residential,40.633087,-74.231887,2024-01-18 15:19:13,19.07,36.6,461,28,16.084,351.6,92,32.3,32.9,11.1,-66,0,0.91
IOT-0002849,SENS-0260,parking,Commercial,40.540744,-73.71045,2024-09-22 02:30:58,13.96,70.8,357,19,8.889,685.8,112,,70.6,66.1,-42,0,0.67
IOT-0002850,SENS-0012,traffic,Industrial,40.772139,-74.01453,2023-09-01 06:11:13,28.51,24.9,168,82,32.123,74.3,91,103.9,68.6,96.8,-43,0,0.69
IOT-0002851,SENS-0027,water,Government,40.609434,-73.703848,2024-04-05 10:22:49,12.61,63.2,132,82,32.547,800.1,,65.8,94.2,35.9,-73,0,0.99
IOT-0002852,SENS-0431,traffic,Green,40.641316,-73.981586,2023-10-25 20:35:49,11.94,28.7,104,128,21.378,816.4,287,82.2,48.9,65.6,-105,1,0.66
IOT-0002853,SENS-0368,air_quality,Industrial,40.796725,-73.937964,2024-04-09 22:38:24,17.83,91.7,-1,5,48.907,970.7,237,45.4,30.0,64.7,-103,1,0.73
IOT-0002854,SENS-0111,noise,Commercial,40.661307,-74.105214,2024-12-18 16:27:09,26.22,47.8,287,176,7.648,,283,79.2,6.4,41.4,-82,1,0.72
IOT-0002855,SENS-0399,noise,Residential,40.669326,-74.061667,2023-06-26 02:40:48,12.34,57.9,195,122,38.197,189.0,117,77.5,95.3,44.1,-79,0,0.78
IOT-0002856,SENS-0133,water,Transit,40.742755,-73.873667,2024-12-20 04:50:18,9.45,84.9,161,108,28.548,491.5,,46.1,,92.2,-71,0,0.82
IOT-0002857,SENS-0295,water,Transit,40.719145,-73.738169,2024-04-25 20:13:29,28.28,47.0,297,35,0.721,871.8,250,45.2,38.0,64.7,-65,1,0.92
IOT-0002858,SENS-0255,traffic,Residential,40.874581,-74.137673,2023-01-18 03:12:47,21.03,57.5,87,13,25.251,187.0,163,42.6,38.9,10.1,-55,0,0.67
IOT-0002859,SENS-0304,noise,Government,40.546398,-73.881394,2023-05-12 20:35:01,14.11,41.3,224,102,8.117,513.9,,61.6,55.0,75.1,-70,0,0.89
IOT-0002860,SENS-0312,pedestrian,Residential,40.866288,-74.085518,2024-10-29 07:43:34,9.09,76.6,237,47,45.211,541.1,101,85.6,59.7,67.5,-69,0,0.66
IOT-0002861,SENS-0272,water,Government,40.600709,-73.701358,2023-02-04 12:10:18,22.36,20.8,-1,186,29.103,315.3,282,101.8,44.2,73.0,-103,1,0.71
IOT-0002862,SENS-0435,pedestrian,Green,40.7792,-73.730002,2024-07-16 11:17:17,5.92,61.0,54,90,40.78,992.9,,51.1,66.1,52.1,-79,0,0.9
IOT-0002863,SENS-0371,noise,Green,40.758095,-74.19699,2023-04-17 04:21:27,37.58,52.5,128,132,21.625,175.2,280,95.6,68.3,12.8,-98,1,0.62
IOT-0002864,SENS-0246,parking,Industrial,40.559161,-73.920312,2024-11-11 21:03:54,18.95,35.4,70,19,30.692,982.2,99,35.0,6.5,57.0,-58,0,0.89
IOT-0002865,SENS-0231,temperature,Government,40.660802,-74.147703,2023-11-18 18:01:11,21.39,44.0,246,186,8.136,530.8,147,107.4,25.4,89.5,-90,0,0.87
IOT-0002866,SENS-0045,noise,Restricted,40.56572,-74.012005,2023-07-02 18:56:51,18.02,51.0,241,25,2.766,526.0,80,76.3,25.6,93.6,-63,0,0.87
IOT-0002867,SENS-0064,energy,Residential,40.690128,-74.174961,2024-06-20 16:36:45,28.35,77.3,402,34,45.296,706.5,32,68.3,4.7,40.9,-40,0,0.83
IOT-0002868,SENS-0490,water,Commercial,40.706369,-74.0207,2023-03-30 00:19:17,26.62,36.4,376,,47.697,330.5,,71.3,26.9,90.3,-70,0,0.65
IOT-0002869,SENS-0045,pedestrian,Mixed Use,40.737417,-74.041175,2024-02-20 12:25:42,34.31,69.4,36,141,14.137,548.2,,32.7,60.2,62.6,-108,0,0.91
IOT-0002870,SENS-0188,energy,Commercial,40.834071,-73.917229,2024-01-18 21:53:58,13.5,66.9,184,90,48.488,976.9,55,60.7,13.7,95.0,-70,0,0.85
IOT-0002871,SENS-0363,temperature,Transit,40.587605,-73.902909,2024-04-13 17:59:44,19.06,88.2,452,27,15.364,606.3,161,82.9,14.2,28.4,-55,0,0.98
IOT-0002872,SENS-0176,temperature,Green,40.864477,-73.955408,2023-02-10 09:40:12,16.9,37.3,96,178,2.049,96.9,108,107.3,86.9,10.0,-85,0,0.92
IOT-0002873,SENS-0202,air_quality,Restricted,40.854087,-74.022082,2024-10-12 08:12:43,,90.2,95,127,11.507,662.8,40,,47.6,23.9,-46,0,0.68
IOT-0002874,SENS-0211,temperature,Residential,40.578366,-74.242701,2023-11-25 03:07:27,7.81,40.5,385,117,4.421,707.2,85,70.9,62.7,19.4,-104,0,0.69
IOT-0002875,SENS-0318,pedestrian,Mixed Use,40.866641,-74.0404,2024-01-03 00:18:32,11.58,49.9,307,147,27.591,301.4,189,52.7,50.6,57.3,-69,0,0.72
IOT-0002876,SENS-0495,water,Industrial,40.849039,-73.735403,2024-07-15 14:13:55,2.54,94.0,192,75,38.389,562.9,85,34.1,60.1,67.4,-71,0,0.77
IOT-0002877,SENS-0131,traffic,Green,40.901684,-73.912758,2024-07-07 14:00:04,25.03,33.7,399,136,24.43,267.5,80,50.8,80.3,43.4,-71,0,0.97
IOT-0002878,SENS-0220,energy,Industrial,40.797119,-73.952795,2023-04-09 05:01:56,14.5,94.0,198,84,47.83,834.3,,58.0,55.3,13.5,-90,0,0.62
IOT-0002879,SENS-0264,air_quality,Restricted,40.662563,-74.23775,2023-06-01 16:58:56,14.92,44.9,150,77,0.473,239.2,204,45.9,64.5,82.6,-86,1,0.99
IOT-0002880,SENS-0424,pedestrian,Restricted,40.58256,-73.776233,2024-01-17 02:54:21,19.45,38.8,209,,15.224,511.8,163,82.5,85.5,28.6,-99,0,0.79
IOT-0002881,SENS-0375,noise,Residential,40.874429,-73.820255,2024-01-23 06:31:14,30.9,64.5,319,186,33.478,347.7,27,61.2,34.0,86.5,-109,0,0.69
IOT-0002882,SENS-0054,traffic,Restricted,40.565319,-74.186738,2023-09-01 13:36:00,24.36,47.1,49,87,26.135,233.2,10,91.2,56.7,30.0,-83,0,0.65
IOT-0002883,SENS-0248,parking,Transit,40.761843,-74.206687,2024-10-30 18:16:42,22.98,69.4,-1,110,30.809,934.2,,84.9,70.4,65.0,-107,1,0.82
IOT-0002884,SENS-0435,pedestrian,Commercial,40.728086,-74.178692,2023-07-12 01:48:03,23.96,38.3,276,178,32.771,531.6,36,64.1,55.1,40.6,-82,0,0.79
IOT-0002885,SENS-0254,temperature,Transit,40.527677,-73.831399,2023-03-02 06:37:13,41.18,89.3,437,106,38.111,894.3,29,36.8,88.1,29.2,-95,1,0.61
IOT-0002886,SENS-0338,energy,Government,40.746512,-73.827732,2024-11-19 12:12:01,27.58,55.2,384,41,11.357,227.7,,58.1,12.8,90.1,-62,0,0.65
IOT-0002887,SENS-0101,parking,Residential,40.596539,-73.984094,2024-05-24 09:57:50,4.44,83.3,-1,69,6.055,548.1,90,76.5,16.9,42.8,-100,1,0.89
IOT-0002888,SENS-0389,parking,Residential,40.708932,-74.052903,2023-03-27 21:51:41,5.64,74.0,433,106,5.62,346.3,292,66.1,69.7,21.5,-66,1,0.74
IOT-0002889,SENS-0006,temperature,Residential,40.704376,-73.761552,2023-01-25 21:16:14,13.66,84.3,21,101,28.873,,219,54.5,59.1,87.7,-106,1,0.8
IOT-0002890,SENS-0192,pedestrian,Government,40.894244,-73.841721,2024-09-09 20:37:30,21.7,87.5,-1,168,12.625,83.4,155,54.0,,59.3,-83,1,0.82
IOT-0002891,SENS-0072,air_quality,Green,40.532721,-74.093372,2024-09-08 09:53:16,28.33,55.5,179,65,33.749,525.6,24,51.8,43.0,56.1,-54,0,0.9
IOT-0002892,SENS-0447,water,Mixed Use,40.797948,-74.183659,2024-03-22 22:25:12,,83.1,265,145,29.463,960.3,82,34.6,28.0,10.1,-105,0,0.98
IOT-0002893,SENS-0225,parking,Residential,40.752249,-74.000506,2024-05-24 00:41:23,22.26,80.4,24,153,35.677,483.5,53,87.8,46.5,56.1,-41,0,0.82
IOT-0002894,SENS-0401,parking,Transit,40.716591,-73.700474,2023-05-01 00:40:17,5.2,46.6,16,102,30.414,899.3,295,38.9,36.3,49.6,-40,1,0.67
IOT-0002895,SENS-0177,temperature,Transit,40.721272,-73.796131,2024-05-22 22:55:15,13.98,89.4,-1,38,25.79,855.0,251,55.3,33.9,42.5,-59,1,0.97
IOT-0002896,SENS-0140,energy,Green,40.747484,-73.86285,2023-07-22 07:53:26,8.34,37.2,297,8,44.476,731.2,171,108.5,29.2,65.8,-78,0,0.71
IOT-0002897,SENS-0016,water,Restricted,40.683926,-73.810858,2024-09-09 04:42:57,,88.3,-1,63,49.703,565.5,25,,50.7,11.8,-50,1,0.69
IOT-0002898,SENS-0214,pedestrian,Restricted,40.908483,-73.929888,2023-09-08 10:25:49,23.13,87.6,73,160,3.383,,223,31.1,88.8,29.5,-50,1,0.95
IOT-0002899,SENS-0389,temperature,Industrial,40.660091,-74.1287,2023-03-19 07:07:09,10.75,92.8,119,171,24.749,78.8,266,105.2,46.8,43.7,-110,1,0.89
IOT-0002900,SENS-0402,traffic,Transit,40.748868,-73.701001,2024-06-08 18:18:56,27.74,90.0,252,33,3.272,180.7,211,31.6,74.1,52.0,-58,1,0.82
IOT-0002901,SENS-0111,noise,Commercial,40.743328,-74.164461,2024-12-02 18:54:23,28.2,89.2,119,153,29.388,742.5,119,75.3,9.6,56.6,-63,0,0.86
IOT-0002902,SENS-0196,parking,Commercial,40.779612,-74.063925,2024-04-04 23:50:49,18.48,69.1,188,75,42.805,342.7,225,,8.3,13.9,-75,1,0.69
IOT-0002903,SENS-0323,pedestrian,Green,40.594903,-74.039476,2023-08-26 18:44:14,19.9,85.6,380,49,3.028,343.5,197,84.3,14.3,49.0,-66,0,0.74
IOT-0002904,SENS-0401,temperature,Government,40.842486,-73.985667,2023-01-31 12:16:16,19.19,23.6,354,72,38.553,11.8,179,,78.6,73.6,-78,0,0.74
IOT-0002905,SENS-0039,pedestrian,Government,40.50171,-73.741472,2024-05-22 16:47:13,13.04,94.2,75,33,24.648,922.0,293,86.7,24.2,7.0,-67,1,0.98
IOT-0002906,SENS-0038,traffic,Government,40.905874,-73.819439,2024-11-30 13:05:27,37.99,66.9,431,115,21.696,657.6,160,,75.5,32.0,-55,0,0.69
IOT-0002907,SENS-0484,energy,Government,40.814401,-73.960329,2024-09-23 16:32:15,-2.22,35.8,317,99,25.723,760.7,29,47.5,81.2,77.5,-71,0,0.9
IOT-0002908,SENS-0274,temperature,Government,40.705938,-73.839749,2023-02-06 03:22:18,9.72,88.6,290,37,,47.5,274,48.7,47.5,58.9,-68,1,0.97
IOT-0002909,SENS-0359,traffic,Transit,40.712378,-73.756988,2023-03-27 22:40:29,14.66,71.8,343,44,4.067,900.3,176,99.4,94.4,72.9,-110,0,0.69
IOT-0002910,SENS-0216,air_quality,Commercial,40.793286,-74.24082,2024-11-27 08:58:09,38.93,77.1,372,103,24.101,916.2,42,59.7,83.9,71.4,-52,0,0.9
IOT-0002911,SENS-0082,temperature,Commercial,40.906186,-73.907933,2024-07-13 11:28:31,-2.03,80.9,81,174,49.941,281.3,93,,56.8,63.7,-80,0,0.87
IOT-0002912,SENS-0406,noise,Industrial,40.771261,-74.001922,2024-12-02 15:42:12,17.55,32.8,418,81,36.725,269.2,2,55.6,64.0,29.7,-99,0,0.72
IOT-0002913,SENS-0211,traffic,Residential,40.842919,-73.801175,2024-02-16 08:56:12,30.9,39.6,-1,66,20.746,167.0,135,31.1,89.4,35.4,-104,1,0.74
IOT-0002914,SENS-0373,air_quality,Government,40.716014,-74.135871,2023-08-12 19:33:55,8.11,92.6,138,82,19.761,557.6,269,66.1,90.1,68.3,-84,1,0.85
IOT-0002915,SENS-0308,water,Residential,40.713691,-73.877914,2023-05-20 19:48:22,27.05,37.6,6,7,11.826,875.7,270,65.4,91.7,97.5,-46,1,0.63
IOT-0002916,SENS-0011,energy,Industrial,40.738356,-73.843837,2024-01-13 18:43:26,25.95,39.9,474,42,43.121,978.4,144,45.6,20.0,83.7,-105,0,0.71
IOT-0002917,SENS-0393,traffic,Industrial,40.518838,-73.763316,2024-10-04 13:48:39,17.65,66.2,200,136,44.331,755.6,218,31.0,29.7,87.3,-59,1,0.68
IOT-0002918,SENS-0415,parking,Residential,40.752639,-73.871363,2023-12-10 03:11:07,12.22,36.5,218,,11.781,289.9,,91.1,19.0,42.6,-83,0,0.99
IOT-0002919,SENS-0314,energy,Government,40.751378,-74.162774,2023-01-23 00:13:08,17.83,,178,31,39.954,898.2,244,78.1,14.3,78.2,-88,1,0.97
IOT-0002920,SENS-0479,energy,Commercial,40.855395,-74.090583,2023-01-09 18:59:16,13.21,78.7,377,124,11.984,789.7,244,51.1,8.9,59.4,-89,1,0.76
IOT-0002921,SENS-0309,traffic,Commercial,40.715879,-74.107099,2023-06-10 19:13:01,32.76,64.3,325,150,3.58,744.9,71,72.0,90.4,38.4,-47,0,0.88
IOT-0002922,SENS-0125,water,Restricted,40.856012,-73.898387,2023-08-16 03:15:53,15.57,80.4,400,126,21.509,504.9,222,48.0,79.8,97.5,-62,1,0.87
IOT-0002923,SENS-0418,air_quality,Green,40.775722,-73.816468,2023-08-14 11:50:22,19.45,45.3,312,84,12.682,911.9,81,95.5,24.0,42.5,-70,0,0.65
IOT-0002924,SENS-0464,parking,Transit,40.835046,-73.934546,2024-02-25 23:20:07,12.87,54.8,296,39,9.193,803.2,65,105.5,86.2,38.4,-61,0,0.66
IOT-0002925,SENS-0421,noise,Residential,40.771578,-73.810849,2024-11-21 04:26:42,10.88,38.2,136,130,49.495,58.9,167,77.5,45.0,35.8,-94,0,0.62
IOT-0002926,SENS-0060,water,Mixed Use,40.727499,-73.949329,2024-10-30 16:44:33,10.25,44.2,195,44,38.785,265.9,220,72.6,81.9,39.6,-63,1,0.64
IOT-0002927,SENS-0498,temperature,Restricted,40.718375,-73.723208,2023-12-23 04:31:02,16.05,75.6,66,50,11.587,689.3,270,70.8,77.8,91.9,-87,1,0.65
IOT-0002928,SENS-0032,traffic,Commercial,40.637915,-73.777252,2023-02-19 15:58:11,11.99,25.7,359,110,23.292,977.7,220,76.4,,22.5,-81,1,0.82
IOT-0002929,SENS-0492,air_quality,Commercial,40.605275,-73.842462,2023-12-19 13:03:21,26.52,85.5,256,93,28.783,597.7,130,97.0,82.5,25.9,-106,0,0.93
IOT-0002930,SENS-0328,water,Residential,40.515435,-73.813865,2024-08-16 22:10:48,17.86,81.5,464,177,2.049,521.5,266,59.9,44.5,29.5,-86,1,0.88
IOT-0002931,SENS-0460,parking,Green,40.792572,-73.850889,2023-02-04 17:40:07,21.71,61.0,286,177,33.065,852.0,263,78.6,84.4,86.5,-89,1,0.64
IOT-0002932,SENS-0446,energy,Green,40.83855,-74.040886,2023-07-19 20:50:44,18.76,22.6,192,37,46.451,439.3,188,89.3,27.1,64.8,-107,0,0.61
IOT-0002933,SENS-0339,parking,Commercial,40.867855,-73.938967,2023-02-22 07:04:18,20.92,64.3,344,120,3.363,274.8,250,46.9,89.6,98.0,-110,1,0.84
IOT-0002934,SENS-0452,water,Government,40.714172,-74.046858,2023-07-24 05:38:35,11.56,83.0,39,71,28.976,690.4,94,43.0,,47.6,-50,0,0.69
IOT-0002935,SENS-0217,parking,Transit,40.801832,-73.957181,2023-08-03 02:22:38,21.61,83.7,425,104,33.119,704.8,150,58.3,84.2,24.4,-103,0,0.98
IOT-0002936,SENS-0050,parking,Government,40.534049,-73.79939,2024-02-24 01:34:16,8.47,,52,53,,291.8,220,53.4,8.4,51.3,-72,1,0.81
IOT-0002937,SENS-0182,parking,Industrial,40.539345,-74.001598,2023-03-02 22:21:05,4.71,68.3,2,176,10.604,816.6,68,61.2,23.5,91.9,-51,0,0.61
IOT-0002938,SENS-0266,temperature,Government,40.830582,-73.736704,2024-04-12 16:40:02,9.9,40.0,147,53,40.855,544.8,182,88.1,23.7,79.7,-84,0,0.65
IOT-0002939,SENS-0143,air_quality,Commercial,40.899972,-74.053309,2023-06-19 20:29:15,17.94,,295,70,4.995,446.3,50,37.6,6.2,25.4,-89,0,0.99
IOT-0002940,SENS-0294,air_quality,Transit,40.686249,-73.874862,2023-08-31 12:16:51,1.28,24.3,377,100,31.839,444.9,145,33.9,33.1,78.8,-68,0,0.67
IOT-0002941,SENS-0338,air_quality,Commercial,40.769213,-73.979642,2023-03-20 10:33:24,18.44,35.0,207,142,25.794,426.1,191,75.9,5.4,24.4,-95,0,0.88
IOT-0002942,SENS-0212,pedestrian,Restricted,40.510292,-73.955648,2023-05-14 04:00:04,18.15,86.3,-1,116,12.777,334.8,183,35.6,53.8,5.9,-69,1,0.75
IOT-0002943,SENS-0123,traffic,Residential,40.875264,-74.214173,2024-07-20 06:52:58,15.56,59.2,139,60,46.109,56.8,295,56.7,89.5,97.9,-67,1,0.99
IOT-0002944,SENS-0372,noise,Industrial,40.824881,-73.824606,2024-12-28 14:35:42,0.82,68.5,121,1,46.19,60.2,253,85.0,14.0,70.3,-88,1,0.91
IOT-0002945,SENS-0411,temperature,Green,40.90271,-73.986742,2024-07-21 10:40:25,22.41,23.2,422,108,14.778,645.0,167,51.8,93.0,81.5,-104,0,0.78
IOT-0002946,SENS-0273,parking,Commercial,40.628091,-74.021038,2023-08-17 02:32:41,30.35,83.3,94,114,33.326,71.6,288,95.6,51.1,22.6,-40,1,0.66
IOT-0002947,SENS-0377,parking,Industrial,40.575346,-74.103477,2024-07-22 23:40:46,1.71,75.8,301,11,33.822,350.9,22,67.9,3.2,74.8,-70,0,1.0
IOT-0002948,SENS-0393,traffic,Transit,40.589423,-73.736882,2023-08-12 10:42:35,,60.0,493,115,0.273,524.6,4,107.3,,30.2,-109,0,0.96
